hour,consumption,I,temperature
1091,814.04,602.808,22.8
1092,859.04,758.319,23
1093,844.16,799.556,22.9
1094,880.34,770.068,22.7
1095,919.93,671.534,22.5
1096,896.95,517.54,22.1
1097,875.24,320.468,21.6
1098,857.11,111.473,21
1099,826.14,0,20.7
1100,860.97,0,20.4
1101,809.95,0,20.3
1102,778.73,0,20.2
1103,761.33,0,20
1104,798.99,0,19.9
1105,751.91,0,19.8
1106,652.49,0,19.7
1107,611.66,0,19.7
1108,574.88,0,19.7
1109,622.8,0,19.6
1110,680.97,0,19.5
1111,796.03,0,19.6
1112,838.18,82.9223,19.7
1113,842.8,293.814,19.7
1114,857.32,499.394,19.7
1115,853.29,666.32,20.1
1116,899.97,773.363,20.5
1117,848.23,814.373,20.8
1118,883.39,783.155,21.4
1119,890.97,685.369,21.9
1120,902.45,528.606,22
1121,895.35,326.552,21.3
1122,905.6,116.812,20.2
1123,839.12,0,19.6
1124,871.39,0,18.4
1125,877.86,0,17.5
1126,799.13,0,16.6
1127,810.5,0,15.8
1128,837.08,0,15.1
1129,777.01,0,14.7
1130,680.42,0,14.4
1131,672.14,0,14.1
1132,608.39,0,13.6
1133,680.26,0,12.8
1134,728.95,0,11.9
1135,825.66,0,11.2
1136,877.66,87.9749,11
1137,867.3,300.651,11.3
1138,896.2,502.084,12
1139,880.11,664.901,12.8
1140,925.11,727.243,13.6
1141,919.06,757.013,14.3
1142,952,703.108,14.8
1143,960.21,643.956,15.1
1144,838.14,508.298,15.2
1145,914.41,326.299,14.9
1146,901.95,115.994,14.2
1147,838.77,0,13.7
1148,870.49,0,13.3
1149,872.93,0,13.1
1150,824.6,0,13
1151,853.23,0,12.9
1152,832.12,0,12.9
1153,777.37,0,12.9
1154,713.3,0,13.1
1155,624.09,0,13.3
1156,651.37,0,13.5
1157,645.21,0,13.8
1158,727.23,0,14.1
1159,789.71,0,14.9
1160,800.65,82.8796,16.2
1161,803.81,285.71,17.4
1162,811.18,486.369,18.4
1163,769.19,570.868,19.1
1164,800.69,711.486,19.5
1165,732.92,797.257,19.8
1166,718.54,769.957,20
1167,706.04,675.201,20.1
1168,675.48,522.099,20.1
1169,689.31,324.854,19.8
1170,675.82,116.636,19.3
1171,609.87,0,19
1172,593.96,0,19.2
1173,559.84,0,19.4
1174,549.36,0,19.7
1175,562.63,0,19.8
1176,565.25,0,19.8
1177,565.88,0,19.8
1178,539.98,0,19.8
1179,539.91,0,19.8
1180,579.23,0,19.8
1181,543.97,0,19.8
1182,659.89,0,19.7
1183,700.05,0,20.2
1184,699.77,84.1199,21.2
1185,720.49,105.961,22
1186,747.38,114.5,22.4
1187,736.04,124.45,22.8
1188,733.62,374.268,23
1189,713.01,458.078,23
1190,736.02,457.837,23
1191,705.43,651.638,22.9
1192,719.21,401.364,22.9
1193,704.44,98.5688,22.6
1194,620.38,112.83,22.2
1195,570.14,0,21.9
1196,562.55,0,21.8
1197,564.1,0,21.7
1198,556.93,0,21.6
1199,567.59,0,21.4
1200,548.54,0,21.4
1201,537.9,0,21.3
1202,558.16,0,21.1
1203,546.92,0,21
1204,529.83,0,20.8
1205,588.99,0,20.5
1206,707.97,0,20.2
1207,737.23,0,20.3
1208,782.42,84.3471,20.9
1209,821.96,287.703,21.7
1210,810.66,414.707,22.5
1211,808.52,458.175,23.2
1212,889.36,649.976,23.7
1213,843.24,681.145,24
1214,891.36,636.873,24.3
1215,879.67,580.407,24.3
1216,879.53,515.532,24.1
1217,891.73,317.667,23.6
1218,858.81,111.849,22.9
1219,846.23,0,22.6
1220,854.3,0,22.2
1221,820.06,0,22
1222,794.03,0,21.9
1223,810.02,0,21.7
1224,818.68,0,21.6
1225,756,0,21.5
1226,666.36,0,21.4
1227,623.76,0,21.4
1228,594.88,0,21.4
1229,599.54,0,21.4
1230,715.14,0,21.4
1231,812.24,0,21.9
1232,791.04,84.0958,22.9
1233,846.66,289.001,23.7
1234,858.28,489.782,24.2
1235,843.26,617.932,24.6
1236,895.57,570.158,24.9
1237,884.48,613.746,25
1238,896.42,698.899,25.1
1239,926.63,590.818,25
1240,950.18,515.34,24.8
1241,890.5,314.068,24.4
1242,899.97,117.592,23.7
1243,843.47,0,23.3
1244,847.14,0,22.9
1245,906.59,0,22.8
1246,813.74,0,22.6
1247,828.36,0,22.6
1248,874.32,0,22.5
1249,733.02,0,22.4
1250,696,0,22.3
1251,618.96,0,22.3
1252,609.62,0,22.4
1253,646.75,0,22.4
1254,698.18,0,22.5
1255,796.1,0,23
1256,839.7,86.0723,23.8
1257,847.73,290.018,24.4
1258,859.82,488.463,24.9
1259,858.96,629.715,25.2
1260,941.17,656.828,25.5
1261,845.41,610.664,25.6
1262,901.05,523.975,25.7
1263,949.87,459.157,25.7
1264,925.36,523.977,25.5
1265,965.85,329.216,25.2
1266,908.69,121.063,24.6
1267,865.94,0,24.2
1268,902.62,0,23.8
1269,879.77,0,23.7
1270,814.88,0,23.6
1271,877.3,0,23.5
1272,814.65,0,23.4
1273,779.18,0,23.2
1274,691.77,0,23.1
1275,650.03,0,22.9
1276,628.17,0,22.9
1277,665.28,0,22.9
1278,737.66,0,22.9
1279,812.31,0,23.4
1280,817.99,94.3593,24.2
1281,855.69,253.8,24.9
1282,874.53,498.245,25.4
1283,835.08,668.357,25.8
1284,961.88,669.598,26.2
1285,908.96,809.228,26.3
1286,908.75,740.343,26.4
1287,979.68,426.386,26.3
1288,895.22,356.58,26.1
1289,902.81,272.261,25.8
1290,910.42,122.554,25.2
1291,824.63,0,24.8
1292,865.53,0,24.3
1293,836.31,0,24.1
1294,792.52,0,23.9
1295,811.96,0,23.7
1296,831.95,0,23.6
1297,745.59,0,23.4
1298,679.3,0,23.3
1299,604.27,0,23.2
1300,618.26,0,23
1301,582.23,0,23
1302,686.15,0,22.9
1303,787.85,0,23.4
1304,851.25,99.4476,24.2
1305,893.43,310.409,25
1306,917.77,478.162,25.8
1307,874.61,552.021,26.4
1308,1002.35,660.915,26.9
1309,871.01,704.699,27.2
1310,979.68,605.774,27.4
1311,1021.2,683.486,27.5
1312,938.33,485.764,27.4
1313,952.68,338.268,27
1314,893.53,126.877,26.3
1315,868.4,0,25.8
1316,896.19,0,25.2
1317,813.03,0,24.8
1318,809.76,0,24.4
1319,851.24,0,24
1320,786.42,0,23.8
1321,785.94,0,23.7
1322,683.68,0,23.6
1323,671.34,0,23.6
1324,683.15,0,23.5
1325,688.84,0,23.4
1326,782.05,0,23.4
1327,773.98,0,23.8
1328,820.85,102.683,24.7
1329,878.55,260.099,25.5
1330,852.11,476.95,26
1331,845.48,367.929,26.4
1332,926.17,788.221,26.8
1333,821.78,798.657,26.9
1334,834.13,796.58,27
1335,764.41,677.839,27
1336,777.33,544.052,26.8
1337,793.52,345.212,26.4
1338,728.87,131.66,25.7
1339,686.95,0,25.2
1340,677.14,0,24.7
1341,632.6,0,24.4
1342,632.63,0,24.3
1343,613.82,0,24.4
1344,622.37,0,24.5
1345,624.01,0,24.6
1346,603.95,0,24.6
1347,608.53,0,24.6
1348,606.28,0,24.6
1349,632.87,0,24.6
1350,687.47,0,24.6
1351,775.47,0,24.9
1352,802.57,102.221,25.4
1353,773.56,297.899,26
1354,755.49,497.454,26.5
1355,756.31,675.192,26.8
1356,736.01,781.789,27
1357,725.18,707.536,27.2
1358,746.1,300.174,27.3
1359,732.31,263.149,27.2
1360,733.57,295.771,27.1
1361,705.62,261.578,26.8
1362,701.94,130.806,26.3
1363,677.93,0,26.1
1364,616.98,0,25.5
1365,608.36,0,25.3
1366,616.42,0,25.1
1367,589.33,0,25
1368,585.97,0,24.8
1369,599.52,0,24.7
1370,560.84,0,24.6
1371,588.03,0,24.4
1372,583.1,0,24.2
1373,595.64,0,24
1374,713.09,0,23.7
1375,755.34,0,23.5
1376,831.29,102.762,23.6
1377,819.82,308.991,23.9
1378,888.87,507.343,24.4
1379,832.08,665.987,24.8
1380,923.63,693.208,25.4
1381,886.8,645.376,26
1382,920.39,250.143,26.1
1383,948.3,133.186,26
1384,938.88,324.071,25.7
1385,922,221.503,25.2
1386,927.07,123.381,24.5
1387,868.11,0,24.1
1388,888.47,0,23
1389,860,0,22.5
1390,799.79,0,22.1
1391,822.63,0,21.8
1392,829.46,0,21.4
1393,774.9,0,21
1394,711.22,0,20.6
1395,670.63,0,20.3
1396,632.88,0,19.9
1397,654.57,0,19.4
1398,717.71,0,18.8
1399,818.87,0,18.3
1400,847.26,111.317,18.3
1401,836.9,324.246,18.8
1402,852.74,474.924,19.6
1403,856.44,503.199,20.5
1404,927.29,728.04,21.4
1405,842.69,778.276,22.1
1406,892.97,453.462,22.6
1407,935.72,614.154,22.9
1408,905.34,531.081,22.9
1409,872.27,335.242,22.6
1410,875.28,127.149,22.1
1411,854.19,0,21.8
1412,811.54,0,19.9
1413,832.98,0,19.8
1414,788.17,0,19.8
1415,772.49,0,19.7
1416,746.25,0,19.7
1417,748.27,0,19.7
1418,688.11,0,19.7
1419,634.99,0,19.9
1420,650.15,0,20.2
1421,629.36,0,20.4
1422,640.49,0,20.5
1423,702.84,0,20.8
1424,666.85,121.903,21.3
1425,703.1,344.872,22
1426,756.28,557.356,22.6
1427,713.31,727.11,23.3
1428,705.26,833.79,23.7
1429,774.07,872.585,24
1430,755.58,837.045,24.2
1431,765.93,735.965,24.3
1432,769.76,571.107,24.2
1433,730.21,365.194,23.7
1434,755.78,143.915,22.9
1435,746.64,0,22.4
1436,733.02,0,21.7
1437,762.21,0,21.3
1438,729.21,0,21.1
1439,781.38,0,20.9
1440,703.65,0,20.8
1441,672.74,0,20.7
1442,651.88,0,20.7
1443,592.88,0,20.7
1444,579.02,0,20.7
1445,584.93,0,20.8
1446,655.33,0,20.9
1447,741.6,0,21.2
1448,785.16,123.351,22
1449,813.45,344.232,22.7
1450,897.96,550.988,23.2
1451,901.86,714.126,23.7
1452,901.3,814.186,24.2
1453,895.21,810.726,24.5
1454,917.29,826.905,24.8
1455,936.11,725.633,25.1
1456,925.84,565.271,25.1
1457,894.16,360.78,24.7
1458,923.09,140.951,24.1
1459,876.35,0,23.7
1460,881.78,0,22.8
1461,874.56,0,22.4
1462,782.41,0,22.1
1463,813.76,0,21.9
1464,812.72,0,21.7
1465,766.73,0,21.5
1466,680.62,0,21.2
1467,628.31,0,21
1468,629.73,0,20.8
1469,662.4,0,20.6
1470,740.47,0,20.5
1471,817.39,0,20.8
1472,823.86,118.669,21.5
1473,890.22,337.185,22.4
1474,896.62,537.365,23.5
1475,875.24,639.929,24.4
1476,956.11,796.46,25.1
1477,917.8,820.181,25.5
1478,937.32,809.001,25.8
1479,967.02,709.126,25.9
1480,891.99,550.774,25.8
1481,888.07,347.632,25.4
1482,858.23,133.233,24.7
1483,800.28,0,24.3
1484,822.33,0,23.5
1485,815.89,0,22.9
1486,819.59,0,22.3
1487,841.36,0,21.8
1488,804.13,0,21.3
1489,770.26,0,20.8
1490,622.6,0,20.3
1491,626.57,0,19.9
1492,651.89,0,19.6
1493,635.49,0,19.4
1494,722.06,0,19.3
1495,821.8,0,19.7
1496,836.02,109.383,20.8
1497,862.61,316.576,22.1
1498,838.49,497.322,23.2
1499,813.94,629.862,23.9
1500,859.78,552.104,24.3
1501,769.61,511.919,24.5
1502,818.28,335.567,24.5
1503,783.54,410.181,24.4
1504,798.08,385.808,24.1
1505,778.68,340.495,23.5
1506,693.62,131.166,22.8
1507,644.82,0,22.4
1508,635.93,0,21.7
1509,633.27,0,21.3
1510,625.73,0,21.1
1511,628.85,0,20.8
1512,602.12,0,20.5
1513,600.9,0,20.3
1514,607.49,0,20.1
1515,600.52,0,19.9
1516,594.82,0,19.8
1517,615.06,0,19.7
1518,678.88,0,19.6
1519,714.73,0,20.1
1520,787.43,131.139,20.9
1521,784.57,352.395,21.4
1522,745.48,560.871,21.9
1523,769.49,724.385,22.3
1524,768.02,831.787,22.6
1525,729.54,861.533,22.7
1526,752.52,697.244,22.8
1527,757.16,638.403,22.9
1528,768.13,566.699,22.8
1529,738.37,361.969,22.5
1530,679.18,143.318,21.8
1531,628.39,0,21.3
1532,624.91,0,20.7
1533,608.09,0,20.4
1534,625.32,0,20.1
1535,575.64,0,20
1536,604.73,0,19.9
1537,593.29,0,19.8
1538,628.41,0,19.8
1539,564.06,0,19.8
1540,589.92,0,19.8
1541,618.85,0,19.9
1542,701.29,0,20
1543,768.23,0,20.4
1544,817.53,121.366,21
1545,874.51,326.529,21.6
1546,865.3,525.579,22.2
1547,868.72,689.746,22.8
1548,889.16,793.827,23.4
1549,914,678.663,23.9
1550,961.73,782.336,24.2
1551,958.72,601.169,24.5
1552,916.76,239.886,24.4
1553,873.44,196.455,24
1554,880.47,126.087,23.1
1555,841.11,0,22.6
1556,863.38,0,21.5
1557,849.65,0,20.8
1558,834.2,0,20.2
1559,870.11,0,19.7
1560,854.74,0,19.3
1561,789.14,0,19.1
1562,713.04,0,19
1563,642.46,0,18.9
1564,662.03,0,18.9
1565,689.73,0,19
1566,778.76,0,19.1
1567,817.95,0,19.5
1568,853.03,121.944,20.2
1569,851.77,332.37,21
1570,946.35,535.886,21.9
1571,884.8,701,22.7
1572,945.24,803.422,23.2
1573,917.54,824.986,23.6
1574,960.4,222.47,23.7
1575,1007.46,478.011,23.6
1576,961.08,217.448,23.3
1577,933.65,162.695,22.5
1578,910.67,137.678,21.3
1579,850.74,0,20.6
1580,860.87,0,19.5
1581,902.29,0,18.9
1582,824.93,0,18.4
1583,839.5,0,18.2
1584,866.04,0,18.1
1585,763.96,0,18
1586,710.74,0,17.9
1587,639.39,0,17.8
1588,646.66,0,17.8
1589,661.21,0,17.7
1590,759.93,0,17.7
1591,820.03,0,18.3
1592,862.43,131.278,19.2
1593,871.57,345.356,19.9
1594,902.71,545.154,20.4
1595,831.62,703.762,20.9
1596,899.99,805.362,21.2
1597,862.46,825.413,21.4
1598,898.67,301.524,21.4
1599,945.6,662.037,21.3
1600,939.44,519.612,21.1
1601,909.03,112.14,20.7
1602,857.04,13.3,20
1603,783.61,0,19.6
1604,868.84,0,19.4
1605,796.95,0,19.3
1606,787.06,0,19.2
1607,809.66,0,19.1
1608,804.49,0,19.1
1609,761.61,0,19
1610,694.39,0,18.9
1611,618.26,0,18.9
1612,647.41,0,18.9
1613,663.04,0,19
1614,717.43,0,19.1
1615,806.83,0,19.7
1616,850.83,130.449,20.6
1617,924.91,342.773,21.1
1618,866.09,545.426,21.5
1619,875.4,704.444,21.8
1620,955.34,747.84,22.2
1621,834.64,705.849,22.5
1622,885.71,590.027,22.7
1623,925.03,596.304,22.8
1624,882.58,531.198,22.8
1625,896.12,362.444,22.6
1626,852.81,147.025,22.3
1627,820.4,0,22
1628,802.77,0,21.9
1629,822.8,0,21.9
1630,775.04,0,21.9
1631,791.19,0,22
1632,791.45,0,22
1633,753.23,0,22
1634,673.8,0,22
1635,627.83,0,21.9
1636,609.69,0,21.9
1637,616.44,0,21.9
1638,720.55,0,22
1639,700.75,0,22.4
1640,821.19,141.506,23.1
1641,904.74,358.603,23.6
1642,856.59,563.383,24
1643,831.89,726.019,24.3
1644,971.3,811.624,24.6
1645,866.97,840.38,24.8
1646,908.29,785.158,24.9
1647,979.62,707.691,24.9
1648,902.92,564.301,24.8
1649,910.16,363.586,24.5
1650,889.51,148.271,23.9
1651,838.1,0,23.5
1652,816.47,0,23
1653,815.59,0,22.8
1654,811.11,0,22.7
1655,817.83,0,22.6
1656,775.92,0,22.4
1657,726.6,0,22.3
1658,652.88,0,22.1
1659,637.87,0,21.9
1660,617.87,0,21.8
1661,595.1,0,21.8
1662,710.12,0,21.8
1663,795.12,0,22.4
1664,798.51,120.494,23.3
1665,815.53,352.399,23.8
1666,767.42,556.442,24.2
1667,807.79,719.766,24.6
1668,813.29,825.589,24.8
1669,771.98,774.649,24.9
1670,764.29,728.786,24.9
1671,739.16,576.36,24.9
1672,730.79,91.6785,24.7
1673,737.46,106.918,24.4
1674,693.37,55.1531,23.8
1675,609.23,0,23.4
1676,585.48,0,23.2
1677,600.76,0,23.2
1678,596.59,0,23.1
1679,591.45,0,22.9
1680,609.21,0,22.9
1681,578.31,0,22.9
1682,574.63,0,22.8
1683,574.63,0,22.7
1684,574.63,0,22.6
1685,599.92,0,22.5
1686,669.45,0,22.5
1687,747.7,0,22.9
1688,784.87,149.217,23.5
1689,793.94,366.841,24
1690,746.76,571.38,24.4
1691,748.17,621.398,24.7
1692,802.98,727.307,24.9
1693,733.66,824.387,24.9
1694,743.93,670.536,24.9
1695,722.12,649.334,24.7
1696,711.31,569.212,24.5
1697,717.56,367.005,24.2
1698,650.06,152.425,23.6
1699,603.97,0,23.3
1700,586.93,0,23.1
1701,587.62,0,23
1702,609.26,0,23
1703,568.28,0,22.9
1704,583.66,0,22.8
1705,567.29,0,22.7
1706,550.26,0,22.6
1707,558.68,0,22.4
1708,553.99,0,22.3
1709,570.26,0,22.2
1710,721.86,0,22.2
1711,780.51,0,22.8
1712,834.81,141.453,23.7
1713,909.69,354.179,24.3
1714,876.24,555.783,24.8
1715,828.55,707.971,25.1
1716,961.11,806.913,25.3
1717,906.47,825.898,25.3
1718,944.52,793.266,25.2
1719,993.81,686.373,25
1720,859.74,555.193,24.8
1721,911.12,356.039,24.6
1722,888.88,145.078,24.3
1723,845.93,0,24
1724,847.66,0,23.8
1725,850.04,0,23.7
1726,792.93,0,23.6
1727,798.91,0,23.4
1728,804.16,0,23.3
1729,761.41,0,23.3
1730,688.56,0,23.1
1731,617.91,0,22.9
1732,652.6,0,22.8
1733,634.11,0,22.7
1734,755.48,0,22.8
1735,789.63,0,23.5
1736,799.26,98.2648,24.4
1737,827.23,340.003,25
1738,810.54,525.568,25.5
1739,833.3,666.365,26
1740,960.52,507.027,26.4
1741,839.3,525.004,26.7
1742,927.61,681.843,26.9
1743,938.71,447.201,26.9
1744,930.31,390.336,26.7
1745,904.44,222.158,26.4
1746,845.63,146.106,25.8
1747,858.09,0,25.4
1748,881.4,0,24.7
1749,840.57,0,24.1
1750,818.32,0,23.4
1751,809.86,0,22.8
1752,781.55,0,22.3
1753,785.4,0,21.9
1754,690.82,0,21.7
1755,642.01,0,21.6
1756,640.23,0,21.7
1757,642.84,0,21.7
1758,743.67,0,21.8
1759,765.1,0,22
1760,862.6,67.7378,22.7
1761,874.18,220.072,23.5
1762,823.52,392.275,24.2
1763,850.19,324.113,24.7
1764,947.96,481.018,25
1765,853.05,192.74,25.1
1766,961.59,294.011,24.9
1767,946.9,105.952,24.6
1768,930.75,110.071,24.1
1769,868.42,75.4637,23.6
1770,831.17,64.2502,23
1771,826.81,0,22.7
1772,811.34,0,22
1773,815.38,0,21.7
1774,785.81,0,21.4
1775,793.61,0,21.2
1776,789.97,0,21
1777,750.13,0,20.8
1778,630.49,0,20.7
1779,633.1,0,20.6
1780,598.97,0,20.5
1781,598.72,0,20.5
1782,752.84,0,20.4
1783,773.48,6.65,21
1784,840.4,169.576,21.8
1785,893.76,289.681,22.4
1786,885.23,455.155,22.8
1787,859.27,667.871,23.1
1788,877.17,871.968,23.4
1789,847.27,916.546,23.6
1790,922.46,881.526,23.6
1791,939.4,757.529,23.6
1792,854.49,610.146,23.4
1793,891.22,400.195,23
1794,788.93,172.531,22.3
1795,774.98,6.65,21.8
1796,793.81,0,21.4
1797,799.67,0,21.3
1798,768.62,0,21.1
1799,806.14,0,21.1
1800,734.12,0,21
1801,743.63,0,21
1802,627.65,0,21.1
1803,607.82,0,21.1
1804,604.45,0,21.1
1805,577.18,0,21.1
1806,754.18,0,21.2
1807,822.57,7.61548,21.6
1808,821.44,168.263,22.3
1809,892.42,390.782,22.9
1810,868.75,596.18,23.5
1811,868.01,760.303,24.2
1812,893,841.082,24.7
1813,860.13,885.377,25.1
1814,885.51,861.997,25.4
1815,895.58,757.678,25.7
1816,880.68,593.098,25.8
1817,910.57,386.791,25.5
1818,868.3,164.263,24.9
1819,805.96,6.65,24.5
1820,829.5,0,23.9
1821,767.13,0,23.4
1822,744.87,0,22.9
1823,797.77,0,22.4
1824,788.77,0,22
1825,711.76,0,21.5
1826,644.74,0,21
1827,601.01,0,20.6
1828,599.58,0,20.3
1829,620.42,0,20
1830,713.82,0,19.9
1831,749.98,8.70676,20.3
1832,771.02,173.144,21.2
1833,836.56,394.098,22.2
1834,792.5,596.579,23.1
1835,786.68,703.962,23.9
1836,815.27,855.517,24.6
1837,781.63,708.427,25.1
1838,753.71,703.557,25.5
1839,743.71,748.432,25.8
1840,762.81,537.507,25.9
1841,799.61,325.896,25.6
1842,679.42,82.5613,25
1843,652.68,5.70417,24.5
1844,635.12,0,23.6
1845,605.48,0,23.1
1846,606.84,0,22.8
1847,603.78,0,22.5
1848,611.16,0,22.4
1849,592.22,0,22.3
1850,586.83,0,22.2
1851,618.36,0,22.2
1852,597.78,0,22.3
1853,608.71,0,22.3
1854,720.55,0,22.4
1855,720.16,6.67189,22.7
1856,779.02,147.105,23.3
1857,802.27,254.763,23.9
1858,767.51,399.616,24.5
1859,753.03,424.011,24.9
1860,769.59,295.199,25.2
1861,716.23,392.151,25.5
1862,753.43,415.717,25.6
1863,771.68,185.342,25.6
1864,743.16,231.884,25.3
1865,733.61,164.334,25
1866,654.03,50.35,24.4
1867,592.08,2.85,24.1
1868,572.23,0,23.7
1869,562.73,0,23.6
1870,556.99,0,23.5
1871,573.41,0,23.3
1872,565.19,0,23.1
1873,559.96,0,23
1874,561.16,0,22.9
1875,567.83,0,22.7
1876,569.05,0,22.6
1877,576.51,0,22.6
1878,675.66,0,22.6
1879,738.67,2.85,23.2
1880,753.94,48.0374,24.1
1881,836.18,98.6245,24.7
1882,784.13,317.671,25.1
1883,776.5,578.014,25.5
1884,867.59,716.705,25.8
1885,835.09,588.74,25.9
1886,852.08,776.858,25.9
1887,851.56,681.318,25.8
1888,835.07,528.214,25.5
1889,841.69,137.889,25.2
1890,841.61,158.202,24.6
1891,821.39,7.68906,24.3
1892,819.31,0,23.8
1893,795.14,0,23.7
1894,759.44,0,23.7
1895,785.36,0,23.6
1896,803.72,0,23.6
1897,726.3,0,23.6
1898,667.95,0,23.5
1899,634.75,0,23.5
1900,579.05,0,23.5
1901,602.87,0,23.5
1902,709.7,0,23.6
1903,702.36,10.9076,24.2
1904,766.27,177.597,25
1905,765.58,398.551,25.6
1906,802.13,606.512,26.2
1907,788.94,614.625,26.8
1908,876.54,821.984,27.3
1909,848.37,896.988,27.6
1910,917.86,703.417,27.9
1911,932.17,720.69,27.9
1912,912.06,600.228,27.8
1913,883.74,393.231,27.4
1914,869.47,170.157,26.7
1915,839.59,8.74664,26.2
1916,823.95,0,25.4
1917,799.43,0,25
1918,753.67,0,24.6
1919,822.87,0,24.4
1920,773.78,0,24.2
1921,738.56,0,24.1
1922,688.39,0,24
1923,619.89,0,24
1924,624.96,0,23.9
1925,622.18,0,23.8
1926,700.72,0,23.7
1927,781.82,14.4363,24.1
1928,778.61,166.434,25
1929,827.37,410.642,25.8
1930,834.53,614.371,26.5
1931,799.06,764.699,27.1
1932,866.03,861.91,27.6
1933,876.84,794.731,28.1
1934,889.41,766.15,28.4
1935,938.1,754.838,28.5
1936,891.59,568.279,28.3
1937,867.63,267.681,27.8
1938,849.44,129.525,26.9
1939,821.99,6.70207,26.3
1940,835.56,0,25.1
1941,827,0,24.4
1942,761.75,0,23.9
1943,816.98,0,23.6
1944,818.81,0,23.5
1945,794.46,0,23.3
1946,735.11,0,23.1
1947,672.81,0,23.1
1948,656.32,0,23.1
1949,650.75,0,23.1
1950,687.76,0,23.2
1951,771.32,14.7269,23.8
1952,779.45,191.652,24.5
1953,811.49,416.65,25.1
1954,838.96,623.401,25.5
1955,829.32,775.007,25.8
1956,907.1,843.708,26
1957,843.08,919.53,26
1958,866.78,870.782,26.1
1959,919.49,756.588,26.1
1960,842.79,570.695,25.9
1961,904.28,404.093,25.5
1962,884.02,180.113,25
1963,837.03,10.8416,24.7
1964,884.32,0,24
1965,832.15,0,23.6
1966,768.44,0,23.3
1967,842.42,0,23.1
1968,842.09,0,22.9
1969,778.56,0,22.8
1970,754.46,0,22.8
1971,660.8,0,22.7
1972,605.6,0,22.6
1973,641.18,0,22.4
1974,728.6,0,22
1975,771.58,18.1102,21.5
1976,859.22,202.097,21.3
1977,843.32,426.417,21.4
1978,915.07,611.334,21.9
1979,851.88,700.589,22.4
1980,920.79,782.237,22.9
1981,894.87,651.085,23.3
1982,889.92,755.459,23.6
1983,903.82,542.121,23.7
1984,883.85,508.505,23.6
1985,920.72,362.524,23.2
1986,927.1,167.027,22.4
1987,857.78,9.99938,21.8
1988,873.04,0,20.4
1989,817.61,0,19.5
1990,766.1,0,18.6
1991,860.31,0,17.8
1992,777.98,0,17
1993,729.53,0,16.4
1994,617.28,0,15.9
1995,522.6,0,15.6
1996,559.51,0,15.4
1997,581.01,0,15.3
1998,732.55,0,15.2
1999,797.18,17.9608,15.6
2000,827.98,199.371,16.3
2001,795.9,420.826,17.1
2002,824.65,618.963,18
2003,808.91,771.737,18.8
2004,820.65,846.773,19.5
2005,798.08,899.675,20
2006,733.81,863.468,20.3
2007,708.21,757.887,20.5
2008,735.52,595.702,20.5
2009,697.4,391.311,20.2
2010,649.93,173.632,19.5
2011,587.47,10.9294,19
2012,561.04,0,18.4
2013,577.66,0,18
2014,556.45,0,17.5
2015,589.71,0,17
2016,572.82,0,16.4
2017,591.26,0,15.7
2018,563.2,0,15.3
2019,587.06,0,14.9
2020,585.53,0,14.6
2021,611.12,0,14.4
2022,691.02,0,14.4
2023,698.77,18.7018,14.9
2024,736.1,204.89,16
2025,777.12,427.621,17.2
2026,759.01,629.632,18.3
2027,731.1,787.858,19.2
2028,764.03,888.45,19.9
2029,733.44,876.402,20.5
2030,699.84,880.795,20.8
2031,715.04,766.456,21
2032,715.64,612.238,21
2033,694.23,405.984,20.7
2034,620.39,183.709,19.9
2035,576.26,11.3053,19.3
2036,581.76,0,18.7
2037,556.56,0,18.3
2038,559.92,0,17.9
2039,574.16,0,17.4
2040,578.2,0,17
2041,582.03,0,16.6
2042,583.26,0,16.2
2043,586.09,0,16
2044,568.94,0,16
2045,576.7,0,16.1
2046,685.97,0,16.3
2047,770.85,22.1506,17.3
2048,848.51,203.376,18.7
2049,880.15,425.947,19.8
2050,854.76,626.28,20.7
2051,868.24,780.985,21.4
2052,928.66,880.847,21.8
2053,888.65,904.204,22.1
2054,869.54,849.346,22.2
2055,925.4,752.721,22.2
2056,940.74,595.242,22
2057,922.51,386.211,21.6
2058,947.69,170.911,20.9
2059,873.63,7.71121,20.4
2060,903.3,0,19.9
2061,887.09,0,19.8
2062,832.68,0,19.6
2063,861.87,0,19.4
2064,860.37,0,19.2
2065,822.52,0,19
2066,749.1,0,18.9
2067,714.39,0,18.8
2068,684.08,0,18.7
2069,694.28,0,18.7
2070,781.65,0,18.9
2071,809.79,23.2259,19.8
2072,859.75,203.649,21
2073,882.09,385.164,21.7
2074,932.97,605.179,22.3
2075,887.7,538.188,22.6
2076,899.63,783.783,22.8
2077,894.69,686.713,22.9
2078,896.02,524.452,22.8
2079,922.53,753.532,22.6
2080,921.14,590.521,22.3
2081,893.38,118.222,21.9
2082,912.61,26.6,21.4
2083,868.33,3.8,21
2084,871.68,0,20.6
2085,837.47,0,20.5
2086,800.93,0,20.4
2087,848.64,0,20.3
2088,819.96,0,20.2
2089,768.22,0,20.2
2090,742.66,0,20.2
2091,638.62,0,20.3
2092,628.86,0,20.4
2093,649.54,0,20.5
2094,715.78,0,20.7
2095,791.82,21.3147,21.3
2096,804.01,206.256,22.2
2097,777.63,424.897,22.9
2098,856.14,620.466,23.5
2099,813.05,770.764,23.9
2100,864.28,764.596,24.2
2101,863.44,684.446,24.4
2102,868.64,203.206,24.4
2103,952.05,254.589,24.3
2104,874.26,242.39,24.1
